MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,MMTC,MMTC LIMITED,        33.70,        34.10,        34.60,        34.00,        34.25,                 29866574.60,871613,N, ,4751,        64.70,        31.00
N,EQ,MODISONLTD,MODISON LIMITED,        70.30,        73.00,        73.00,        71.15,        71.55,                  2537479.10,35367,N, ,599,       104.90,        49.55
N,EQ,MOHITIND,MOHIT INDUSTRIES LTD,        18.25,        18.75,        18.75,        17.55,        18.00,                   416052.35,22798,N, ,212,        26.55,        10.30
N,EQ,MOIL,MOIL LIMITED,       149.30,       150.55,       152.30,       150.55,       151.85,                 12893783.15,85050,N, ,2020,       197.40,       137.30
N,EQ,MOKSH,MOKSH ORNAMENTS LIMITED,        14.30,        14.60,        14.60,        14.10,        14.30,                   805745.65,56565,N, ,291,        61.15,        13.40
N,EQ,MOL,MEGHMANI ORGANICS LIMITED,       119.50,       120.85,       124.45,       120.25,       123.80,                 72947095.50,594598,N, ,6379,       152.50,        81.10
N,EQ,MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,        87.45,        88.70,        90.45,        88.05,        89.45,                  1437453.50,16103,N, ,457,       128.00,        63.00
N,EQ,MOLDTKPAC,MOLD-TEK PACKAGING LTD,       858.20,       885.00,       888.80,       869.50,       876.75,                 87672355.50,99886,N, ,10889,      1058.00,       594.00
N,EQ,MONARCH,MONARCH NETWORTH CAP LTD,       335.15,       350.00,       387.15,       340.00,       369.35,                 13218230.15,36371,N, ,949,       417.80,       136.25
N,EQ,MONTECARLO,MONTE CARLO FASHIONS LTD.,       738.85,       749.00,       772.75,       745.25,       763.15,                 48032083.25,63229,N, ,4942,       908.00,       365.00
N,EQ,MORARJEE,MORARJEE TEXTILES LIMITED,        19.05,        19.45,        19.45,        18.50,        18.95,                   150156.05,7908,N, ,53,        33.65,        16.00
N,EQ,MOREPENLAB,MOREPEN LAB. LTD,        26.25,        27.00,        27.65,        26.85,        27.10,                 97334468.00,3576527,N, ,9189,        60.50,        23.60
N,EQ,MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,        72.95,        74.80,        74.80,        72.10,        72.30,                643469121.65,8823252,N, ,52537,       257.80,        72.10
N,EQ,MOTILALOFS,MOTILAL OSWAL FIN LTD,       733.65,       748.00,       748.25,       726.00,       728.00,                 29954851.25,40865,N, ,2961,      1014.80,       714.00
N,EQ,MOTOGENFIN,MOTOR & GENERAL FINANCE L,        26.80,        27.70,        27.70,        26.75,        27.20,                    40005.60,1469,N, ,19,        40.85,        21.30
N,EQ,MPHASIS,MPHASIS LIMITED,      2006.30,      2040.00,      2078.10,      2026.30,      2068.00,               1719612806.40,835622,N, ,34885,      3659.75,      1981.55
N,EQ,MPSLTD,MPS LIMITED,       621.20,       621.20,       648.90,       620.55,       634.80,                 26293378.00,41646,N, ,1995,       786.45,       515.00
N,EQ,MRF,MRF LTD,     80624.25,     81897.00,     83000.00,     81277.65,     82825.45,                880841788.70,10705,N, ,6615,     93887.00,     63000.00
N,EQ,MRO-TEK,MRO-TEK REALTY LIMITED,        63.85,        65.60,        68.00,        64.40,        64.60,                   940937.75,14377,N, ,252,        79.50,        43.90
N,EQ,MRPL,MRPL,        60.20,        62.00,        62.40,        60.10,        60.35,                166909917.75,2751875,N, ,10163,       127.65,        37.05
N,EQ,MSPL,MSP STEEL & POWER LTD.,         9.10,         9.25,         9.45,         9.10,         9.20,                  2756257.95,298304,N, ,653,        18.90,         8.40
N,EQ,MSTCLTD,MSTC LIMITED,       254.40,       257.50,       266.50,       257.50,       264.90,                 48681196.40,185680,N, ,5304,       542.00,       224.30
N,EQ,MSUMI,MOTHERSON SUMI WRNG IND L,        87.55,        88.65,        88.65,        86.75,        87.20,                173799954.30,1982588,N, ,39682,        94.05,        58.65
N,EQ,MTARTECH,MTAR TECHNOLOGIES LIMITED,      1559.55,      1583.00,      1614.25,      1583.00,      1595.05,                102620389.15,64219,N, ,8468,      2563.30,      1205.00
N,EQ,MTEDUCARE,MT EDUCARE LTD,         8.35,         8.55,         8.55,         8.20,         8.30,                   918456.65,109759,N, ,244,        14.75,         6.90
N,EQ,MTNL,MAHANAGAR TELEPHONE NIGAM,        21.15,        21.45,        21.95,        21.40,        21.80,                 29980176.65,1380388,N, ,3136,        40.85,        16.65
N,EQ,MUKANDLTD,MUKAND LTD.,        99.50,       101.45,       102.75,        99.95,       101.45,                  7538319.55,74289,N, ,661,       165.30,        98.00
N,EQ,MUKTAARTS,MUKTA ARTS LIMITED,        56.25,        55.55,        59.00,        55.55,        58.15,                   717503.90,12378,N, ,144,        70.25,        38.70
N,EQ,MUNJALAU,MUNJAL AUTO IND. LTD.,        52.00,        52.85,        53.20,        51.65,        52.30,                  4946053.25,94607,N, ,1099,        62.85,        36.00
N,EQ,MUNJALSHOW,MUNJAL SHOWA LTD,        97.10,        98.90,       100.90,        97.15,        98.90,                  5284120.80,53547,N, ,722,       141.95,        92.45
N,EQ,MURUDCERA,MURUDESHWAR CERAMICS LTD,        28.75,        29.25,        34.40,        29.05,        32.85,                 36114224.50,1095409,N, ,4853,        35.80,        20.45
N,EQ,MUTHOOTCAP,MUTHOOT CAP SERV LTD,       237.35,       243.95,       252.30,       240.95,       250.65,                 44226268.55,177917,N, ,5792,       421.45,       143.80
N,SM,MWL,MANGALAM WORLDWIDE LTD,       111.90,       112.00,       112.00,       112.00,       112.00,                   134400.00,1200,N, ,1,       124.50,       103.00
N,EQ,NACLIND,NACL INDUSTRIES LIMITED,        73.20,        74.85,        75.10,        73.95,        74.20,                  2117385.25,28421,N, ,549,       104.40,        62.45
N,EQ,NAGREEKCAP,NAGREEKA CAP & INFR.LTD,        12.55,        12.15,        12.90,        12.10,        12.55,                    13265.25,1075,N, ,21,        18.25,         6.75
N,EQ,NAGREEKEXP,NAGREEKA EXPORTS LTD.,        34.30,        33.60,        35.90,        33.60,        35.50,                   356079.70,10094,N, ,174,        77.40,        29.15
N,EQ,NAHARCAP,NAHAR CAP & FIN.,       353.20,       355.00,       364.00,       353.00,       357.10,                  2531153.50,7043,N, ,897,       691.55,       264.25
N,EQ,NAHARINDUS,NAHAR INDS ENT LTD,       112.75,       114.95,       115.50,       113.95,       114.35,                  1805044.60,15764,N, ,256,       237.90,       102.50
N,EQ,NAHARPOLY,NAHAR POLY FILMS LIMITED,       331.90,       340.00,       343.80,       331.10,       332.20,                  3741246.00,11178,N, ,604,       597.90,       210.55
N,EQ,NAHARSPING,NAHAR SPINNING MILLS LTD.,       306.45,       310.00,       317.05,       308.00,       309.65,                  9307152.90,29809,N, ,1085,       574.95,       273.15
N,EQ,NAM-INDIA,NIPPON L I A M LTD,       267.55,       270.25,       273.00,       269.10,       271.05,                 43122787.30,159004,N, ,4439,       476.45,       259.00
N,EQ,NATCOPHARM,NATCO PHARMA LTD.,       611.60,       614.80,       627.00,       613.50,       624.45,                177438915.80,285961,N, ,10875,       944.00,       592.45
N,EQ,NATHBIOGEN,NATH BIO-GENES (I) LTD,       157.25,       162.00,       162.00,       157.05,       158.20,                  3335719.10,21015,N, ,1069,       332.90,       150.65
N,EQ,NATIONALUM,NATIONAL ALUMINIUM CO LTD,        68.65,        71.00,        71.20,        69.70,        70.85,               1200435000.35,17040008,N, ,57894,       132.70,        66.95
N,EQ,NAVA,NAVA LIMITED,       179.15,       183.80,       190.10,       182.00,       188.80,                115255296.65,618684,N, ,8555,       279.00,       102.00
N,EQ,NAVINFLUOR,NAVIN FLUORINE INT. LTD,      4474.15,      4517.20,      4565.00,      4490.00,      4518.90,                577147163.65,127339,N, ,10480,      4848.35,      3202.50
N,EQ,NAVKARCORP,NAVKAR CORPORATION LTD.,        54.65,        55.60,        56.90,        55.15,        56.10,                 39826109.25,709622,N, ,4623,        90.15,        30.10
N,EQ,NAVNETEDUL,NAVNEET EDUCATION LTD,       129.30,       131.50,       134.45,       129.60,       130.55,                 37645934.55,286124,N, ,4172,       151.00,        81.00
N,EQ,NAZARA,NAZARA TECHNOLOGIES LTD,       660.25,       671.20,       714.00,       664.55,       698.20,                959056145.25,1380605,N, ,39626,      3356.00,       511.10
N,EQ,NBCC,NBCC (INDIA) LIMITED,        30.90,        31.25,        31.85,        31.20,        31.60,                 78700946.50,2498277,N, ,6052,        53.70,        26.55
N,EQ,NBIFIN,N.B.I. IND. FIN. CO. LTD,      1759.75,      1848.20,      1849.05,      1775.00,      1825.00,                   111747.25,62,N, ,13,      2798.00,      1655.80
N,EQ,NCC,NCC LIMITED,        70.70,        72.50,        72.70,        70.70,        71.50,                136048310.60,1898617,N, ,8602,        85.50,        52.20
N,EQ,NCLIND,NCL INDUSTRIES LIMITED,       178.65,       180.00,       183.30,       179.65,       181.05,                  8538215.65,47001,N, ,1496,       270.00,       156.00
N,EQ,NDGL,NAGA DHUNSERI GROUP LTD,      1244.60,      1269.45,      1269.45,      1235.00,      1248.90,                   495776.05,397,N, ,48,      1614.50,      1100.10
N,EQ,NDL,NANDAN DENIM LIMITED,        29.15,        29.75,        29.95,        29.35,        29.75,                  2754769.75,92627,N, ,766,       182.05,        24.25
N,EQ,NDRAUTO,NDR AUTO COMPONENTS LTD,       448.30,       457.05,       458.20,       444.90,       448.60,                  1399788.20,3112,N, ,216,       519.80,       300.65
N,EQ,NECCLTD,NORTH EAST CARRY CORP LTD,        24.45,        25.40,        25.65,        24.80,        25.25,                  1209835.95,48030,N, ,179,        37.95,        16.00
N,EQ,NECLIFE,NECTAR LIFESCIENCES LTD.,        21.30,        21.65,        21.85,        21.45,        21.65,                  3831183.75,177316,N, ,655,        39.00,        20.50
N,EQ,NELCAST,NELCAST LIMITED,        77.55,        78.50,        79.40,        77.80,        78.35,                  3213936.90,40893,N, ,737,        96.70,        50.00
N,EQ,NELCO,NELCO LTD,       866.60,       888.00,       888.00,       864.70,       870.60,                 47467152.25,54379,N, ,3789,      1090.00,       515.05
N,EQ,NEOGEN,NEOGEN CHEMICALS LIMITED,      1496.10,      1539.90,      1546.05,      1484.00,      1494.95,                 28085989.25,18557,N, ,6600,      1930.00,      1131.00
N,EQ,NESCO,NESCO LTD.,       557.20,       565.00,       579.00,       562.50,       574.20,                 41987981.70,73303,N, ,4589,       687.15,       501.95
N,EQ,NETWORK18,NETWORK18 MEDIA & INV LTD,        63.95,        65.00,        67.25,        64.45,        66.00,                 51586087.60,781836,N, ,4859,       117.50,        54.35
N,EQ,NEULANDLAB,NEULAND LAB LTD.,      1339.50,      1366.00,      1469.35,      1361.00,      1408.15,                145774250.05,102451,N, ,12619,      1874.00,       967.00
N,EQ,NEWGEN,NEWGEN SOFTWARE TECH LTD,       363.80,       365.65,       373.10,       360.00,       360.75,                 32126044.60,88558,N, ,6445,       671.70,       323.75
N,EQ,NEXTMEDIA,NEXT MEDIAWORKS LIMITED,         5.80,         5.85,         5.90,         5.70,         5.75,                    33273.45,5692,N, ,214,        10.95,         4.55
N,EQ,NFL,NATIONAL FERT. LTD,        46.90,        47.40,        47.85,        47.10,        47.60,                 14357757.70,301814,N, ,1676,        65.30,        38.20
N,EQ,NGIL,NAKODA GROUP OF IND. LTD,       127.90,       131.75,       131.75,       126.20,       130.35,                    87703.70,674,N, ,105,       236.30,        97.70
N,EQ,NGLFINE,NGL FINE CHEM LIMITED,      1484.65,      1514.50,      1514.50,      1470.05,      1479.20,                  2281628.45,1540,N, ,356,      1939.85,      1377.10
N,EQ,NH,NARAYANA HRUDAYALAYA LTD.,       722.35,       729.00,       733.15,       710.15,       712.45,                 89071783.20,124715,N, ,12379,       777.00,       491.90
N,EQ,NHPC,NHPC LTD,        35.50,        36.00,        38.70,        35.95,        38.40,                779235607.30,20706800,N, ,34931,        40.40,        27.05
N,EQ,NIACL,THE NEW INDIA ASSU CO LTD,        86.30,        87.00,        87.80,        86.00,        87.00,                 19223430.90,220986,N, ,2805,       177.90,        78.15
N,EQ,NIBL,NRB INDUS. BEARINGS LTD.,        23.90,        24.00,        24.70,        23.55,        23.75,                   235524.20,9886,N, ,73,        34.70,        17.85
N,SM,NIDAN,NIDAN LABS AND HEALTH LTD,        58.55,        60.25,        61.45,        58.70,        59.25,                   481850.00,8000,N, ,8,        76.55,        31.60
N,EQ,NIITLTD,NIIT LIMITED,       310.50,       314.20,       319.25,       314.00,       316.95,                 58120060.60,183728,N, ,5024,       658.65,       280.15
N,EQ,NILAINFRA,NILA INFRASTRUCTURES LTD,         6.25,         6.40,         6.80,         6.35,         6.55,                  1809684.25,274778,N, ,512,        10.60,         4.60
N,EQ,NILKAMAL,NILKAMAL LIMITED,      2013.70,      2025.00,      2078.00,      2019.60,      2064.80,                  6034947.40,2947,N, ,922,      2779.90,      1692.95
N,EQ,NIPPOBATRY,INDO-NATIONAL LIMITED,       352.35,       357.00,       422.80,       355.60,       396.35,                 87967193.30,215580,N, ,10319,      1100.00,       288.15
N,EQ,NIRAJ,NIRAJ CEMENT STRUC LTD,        32.25,        31.50,        32.90,        31.50,        31.60,                   444201.55,13890,N, ,218,        42.60,        25.65
N,EQ,NITCO,NITCO LIMITED,        22.25,        22.60,        22.75,        22.40,        22.50,                   729950.35,32303,N, ,232,        42.80,        20.20
N,EQ,NITINSPIN,NITIN SPINNERS LIMITED,       214.45,       214.00,       219.60,       214.00,       216.35,                 11711684.40,53904,N, ,1676,       345.00,       181.90
N,EQ,NITIRAJ,NITIRAJ ENGINEERS LTD,        75.35,        75.55,        76.00,        75.50,        75.65,                    50031.10,661,N, ,47,       100.50,        42.50
N,EQ,NLCINDIA,NLC INDIA LIMITED,        66.75,        67.95,        70.65,        66.85,        70.35,                258468811.80,3746711,N, ,17479,        92.40,        51.40
N,EQ,NOCIL,NOCIL LIMITED,       259.40,       261.55,       264.60,       258.65,       259.60,                 81933172.15,313555,N, ,10751,       321.30,       190.70
N,EQ,NOIDATOLL,NOIDA TOLL BRIDGE CO LTD,         7.60,         7.75,         7.85,         7.60,         7.75,                   568456.20,73187,N, ,194,        10.35,         5.55
G,EQ,NORBTEAEXP,NORBEN TEA & EXPORTS LTD,         6.75,         6.75,         6.75,         6.75,         6.75,                      945.00,140,N, ,2,        11.75,         5.25
N,EQ,NOVARTIND,NOVARTIS INDIA LIMITED,       673.90,       675.30,       700.00,       675.00,       684.90,                 10069554.25,14622,N, ,1049,       823.00,       565.30
N,SM,NPST,NETWORK PEOPLE SRV TECH L,       109.30,       111.25,       114.70,       111.25,       113.80,                   724240.00,6400,N, ,4,       132.30,        49.05
N,EQ,NRAIL,N R AGARWAL INDS LTD,       396.60,       402.00,       410.90,       396.00,       398.65,                 11046753.85,27455,N, ,1482,       414.90,       200.20
N,EQ,NRBBEARING,NRB BEARING LIMITED,       158.05,       161.00,       164.70,       159.00,       161.25,                 19995097.25,123833,N, ,3228,       189.70,       108.00
N,SM,NRL,NUPUR RECYCLERS LIMITED,       247.15,       252.00,       260.00,       250.00,       257.40,                 15748865.00,61600,N, ,84,       367.50,       124.20
N,EQ,NSIL,NALWA SONS INVESTMENT LTD,      1603.10,      1628.00,      1631.95,      1600.05,      1601.20,                   642606.45,399,N, ,145,      2300.00,      1230.00
N,EQ,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,       393.40,       395.40,       399.65,       389.00,       397.65,                  5156605.25,13027,N, ,749,       613.00,       351.35
N,EQ,NURECA,NURECA LIMITED,       883.30,       887.00,       901.80,       887.00,       891.50,                 18699701.70,20914,N, ,2934,      2315.00,       862.25
N,EQ,NUVOCO,NUVOCO VISTAS CORP LTD,       406.55,       410.50,       414.40,       405.05,       407.45,                 61162141.55,149301,N, ,5640,       561.00,       260.25
N,EQ,NXTDIGITAL,NXTDIGITAL LIMITED,       429.45,       449.95,       459.90,       430.00,       435.15,                  2443039.50,5578,N, ,529,       588.00,       321.05
N,EQ,OAL,ORIENTAL AROMATICS LTD,       500.10,       504.90,       507.90,       497.35,       504.80,                  2969700.90,5899,N, ,633,       974.95,       490.45
N,EQ,OBCL,ORISSA BENGAL CARRIER LTD,        99.45,       101.05,       101.50,        97.55,        99.55,                   722484.95,7248,N, ,208,       164.80,        95.75
N,EQ,OBEROIRLTY,OBEROI REALTY LIMITED,       911.10,       927.00,       957.45,       919.65,       930.85,                534507573.15,575566,N, ,25302,      1088.95,       725.95
N,EQ,OCCL,ORIENTAL CARBN & CHEM LTD,       853.55,       855.00,       863.15,       855.00,       858.75,                  2479639.95,2885,N, ,276,      1100.00,       642.60
N,EQ,OFSS,ORACLE FIN SERV SOFT LTD.,      2921.75,      2989.80,      3019.90,      2953.00,      2995.20,                320037566.00,106794,N, ,12576,      5145.00,      2909.90
N,EQ,OIL,OIL INDIA LTD,       180.20,       181.45,       184.75,       181.10,       183.90,                168213282.75,917526,N, ,11587,       306.00,       167.85
N,EQ,OILCOUNTUB,OIL COUNTRY TUBULAR LTD,        17.65,        18.50,        18.50,        18.50,        18.50,                   816349.50,44127,N, ,47,        18.50,         7.30
N,EQ,OLECTRA,OLECTRA GREENTECH LIMITED,       593.70,       610.00,       614.35,       589.40,       595.75,                 95846306.50,159636,N, ,6039,       888.80,       535.00
N,EQ,OMAXAUTO,OMAX AUTOS LTD,        69.00,        70.40,        71.85,        68.70,        69.45,                  6441712.95,92257,N, ,2065,        76.90,        41.65
N,EQ,OMAXE,OMAXE LIMITED,        93.75,        96.00,        96.90,        93.30,        93.80,                  6623493.90,69869,N, ,1013,       114.75,        65.25
N,EQ,OMINFRAL,OM INFRA LIMITED,        34.65,        35.25,        35.80,        34.65,        35.00,                  1241536.80,35280,N, ,467,        56.45,        27.50
N,EQ,OMKARCHEM,OMKAR SPL CHEM LTD,        18.80,        19.50,        20.20,        18.70,        19.00,                  2162095.80,112653,N, ,466,        41.50,        16.00
N,EQ,ONELIFECAP,ONELIFE CAP ADVISORS LTD,        14.40,        14.65,        14.65,        14.25,        14.55,                    99876.00,6902,N, ,43,        19.70,         9.15
N,EQ,ONEPOINT,ONE POINT ONE SOL LTD,        10.60,        11.20,        11.45,        10.85,        11.35,                  6266577.45,556007,N, ,1176,        96.05,         8.80
N,EQ,ONMOBILE,ONMOBILE GLOBAL LTD.,       113.20,       115.00,       119.35,       114.15,       116.55,                 78370511.90,672624,N, ,8194,       190.95,        94.55
N,EQ,ONWARDTEC,ONWARD TECHNOLOGIES LTD,       250.80,       253.80,       259.60,       253.50,       256.40,                  2386547.30,9295,N, ,546,       429.50,       211.95
N,EQ,OPTIEMUS,OPTIEMUS INFRACOM LTD,       244.20,       248.00,       252.00,       243.65,       246.55,                 27771967.30,113047,N, ,2292,       437.00,       215.50
N,EQ,ORBTEXP,ORBIT EXPORTS LIMITED,       155.50,       158.90,       162.90,       156.55,       158.05,                  3996506.20,25148,N, ,522,       177.80,        65.20
N,EQ,ORICONENT,ORICON ENTERPRISES LTD,        29.60,        30.15,        30.85,        29.80,        30.20,                  5041541.95,166862,N, ,816,        45.00,        22.50
N,EQ,ORIENTABRA,ORIENT ABRASIVE LTD,        29.10,        30.05,        30.50,        29.65,        29.90,                  1499644.35,49902,N, ,434,        40.45,        24.20
N,EQ,ORIENTALTL,ORIENTAL TRIMEX LTD,        11.05,        11.15,        11.15,        10.90,        10.95,                   259492.85,23600,N, ,141,        17.30,         8.05
N,EQ,ORIENTBELL,ORIENT BELL LIMITED,       608.05,       621.65,       621.95,       609.70,       614.15,                  3335511.45,5443,N, ,547,       822.15,       323.55
N,EQ,ORIENTCEM,ORIENT CEMENT LTD.,       130.55,       132.55,       134.65,       130.80,       131.30,                 36206942.60,274087,N, ,3902,       185.55,        95.60
N,EQ,ORIENTELEC,ORIENT ELECTRIC LIMITED,       272.90,       276.00,       276.00,       272.00,       272.25,                 31973368.15,117119,N, ,3319,       408.00,       244.00
N,EQ,ORIENTHOT,ORIENT HOTELS LTD,        79.25,        81.00,        83.80,        78.25,        81.30,                278973373.70,3445499,N, ,16765,        84.60,        33.15
N,EQ,ORIENTLTD,ORIENT PRESS LIMITED,        65.10,        67.40,        67.40,        65.10,        66.70,                   719792.35,10887,N, ,235,       101.00,        53.10
N,EQ,ORIENTPPR,ORIENT PAPER AND INDS LTD,        30.40,        30.80,        31.50,        30.70,        31.25,                 11936232.70,383719,N, ,1422,        39.40,        19.80
N,EQ,ORTINLAB,ORTIN LABORATORIES LTD,        23.45,        23.85,        23.90,        22.80,        23.30,                   918699.25,39443,N, ,281,        38.50,        19.30
N,SM,OSIAHYPER,OSIA HYPER RETAIL LTD,       288.00,       266.00,       305.00,       266.00,       304.95,                  1130176.00,3840,N, ,6,       397.00,       159.00
N,EQ,OSWALAGRO,OSWAL AGRO MILLS LTD,        41.40,        42.80,        43.00,        42.00,        42.15,                  2637052.85,62302,N, ,555,        54.80,        15.50
N,SM,OSWALSEEDS,SHREEOSWAL S AND CHE LTD,       157.45,       160.00,       163.40,       157.00,       163.00,                  9571400.00,60000,N, ,27,       163.40,        35.25
N,EQ,PAGEIND,PAGE INDUSTRIES LTD,     49557.05,     50249.00,     52686.00,     50001.50,     52202.90,               1898238870.85,36582,N, ,17292,     53616.35,     32252.50
N,EQ,PAISALO,PAISALO DIGITAL LIMITED,        67.80,        69.00,        69.50,        67.20,        67.95,                 19903305.75,290492,N, ,1053,      1143.00,        65.65
N,EQ,PALASHSECU,PALASH SECURITIES LTD,        87.05,        86.10,        90.90,        83.80,        85.60,                   335086.55,3917,N, ,200,       106.45,        66.10
N,EQ,PALREDTEC,PALRED TECHNOLOGIES LTD,       142.15,       145.80,       146.90,       143.00,       145.65,                   493332.35,3391,N, ,148,       303.85,       110.00
N,EQ,PANACEABIO,PANACEA BIOTEC LTD,       130.30,       132.50,       134.80,       131.15,       133.60,                  5264396.15,39360,N, ,1074,       286.45,       125.00
N,EQ,PANACHE,PANACHE DIGILIFE LIMITED,        65.10,        65.10,        68.35,        64.90,        68.35,                  1461462.90,21533,N, ,171,        85.55,        39.90
N,EQ,PANAMAPET,PANAMA PETROCHEM LTD,       284.25,       286.00,       290.60,       286.00,       288.20,                 10797313.00,37399,N, ,1589,       359.50,       214.45
N,EQ,PANSARI,PANSARI DEVELOPERS LTD,       104.20,       104.55,       108.80,       104.00,       104.60,                    29593.35,282,N, ,22,       176.45,        57.75
N,EQ,PAR,PAR DRUGS AND CHEM LTD,       150.65,       158.00,       158.00,       151.05,       153.00,                   707396.60,4604,N, ,243,       310.60,       131.75
N,EQ,PARADEEP,PARADEEP PHOSPHATES LTD,        61.50,        62.10,        67.00,        61.65,        66.70,               1603207101.65,25003698,N, ,53127,        72.00,        37.45
N,EQ,PARAGMILK,PARAG MILK FOODS LTD.,       108.35,       110.50,       111.70,       109.05,       110.20,                 23057405.60,209044,N, ,2748,       159.90,        65.50
N,EQ,PARAS,PARAS DEF AND SPCE TECH L,       648.60,       663.70,       669.80,       653.85,       656.25,                136393111.95,206591,N, ,9183,      1258.20,       523.15
N,EQ,PARSVNATH,PARSVNATH DEVELOPER LTD,         7.85,         8.15,         8.15,         7.60,         8.00,                  1844562.55,232178,N, ,322,        27.15,         6.95
N,SM,PASHUPATI,PASHUPATI COTSPIN LIMITED,       127.00,       135.00,       135.00,       135.00,       135.00,                   216000.00,1600,N, ,1,       170.00,        75.00
N,EQ,PASUPTAC,PASUPATI ACRYLON LIMITED,        34.70,        34.85,        35.30,        34.50,        34.75,                  1812154.45,51983,N, ,547,        57.60,        28.05
N,EQ,PATELENG,PATEL ENGINEERING LTD.,        21.65,        22.00,        22.70,        21.75,        22.50,                 30135182.35,1352897,N, ,2037,        34.95,        19.35
N,EQ,PATINTLOG,PATEL INT. LOG. LTD,        13.00,        13.25,        13.65,        13.05,        13.55,                  1242506.75,92600,N, ,423,        27.80,        11.60
N,E1,PATINTPP,PATEL INTE RS. 2.5 PPD UP,         4.85,         4.85,         4.95,         4.65,         4.70,                   935925.65,197762,N, ,404,         7.75,         3.25
N,SM,PAVNAIND,PAVNA INDUSTRIES LIMITED,       195.00,       187.25,       187.25,       187.25,       187.25,                   299600.00,1600,N, ,1,       497.00,       187.25
N,EQ,PCBL,PCBL LIMITED,       124.65,       126.90,       130.15,       126.70,       127.60,                 82717246.15,643907,N, ,6775,       277.30,        94.75
N,EQ,PDMJEPAPER,PUDUMJEE PAPER PRO. LTD,        38.25,        38.75,        39.65,        38.65,        39.05,                  4623946.40,118054,N, ,821,        50.90,        31.20
N,EQ,PDSL,PDS LIMITED,       300.65,       302.00,       306.00,       295.00,       296.70,                 39554048.45,131797,N, ,1546,      2041.30,       295.00
N,EQ,PEARLPOLY,PEARL POLYMERS LTD,        20.15,        20.50,        21.40,        20.00,        20.25,                  1150989.80,56838,N, ,275,        36.45,         5.15
N,EQ,PENIND,PENNAR INDUSTRIES LTD,        42.20,        43.00,        44.40,        42.75,        43.90,                 17582683.20,402799,N, ,2105,        50.20,        25.70
N,SM,PENTAGOLD,PENTA GOLD LIMITED,       110.35,       104.85,       104.85,       104.85,       104.85,                   125820.00,1200,N, ,2,       253.00,        73.00
N,EQ,PERSISTENT,PERSISTENT SYSTEMS LTD,      3199.35,      3245.00,      3325.00,      3233.45,      3298.90,               1385072576.60,421337,N, ,26125,      4987.50,      3092.05
N,EQ,PETRONET,PETRONET LNG LIMITED,       198.65,       203.00,       203.85,       198.70,       203.35,                464402014.85,2299740,N, ,17418,       243.55,       190.25
N,EQ,PFC,POWER FIN CORP LTD.,       103.85,       104.90,       105.35,       104.50,       105.00,                495665914.30,4723852,N, ,17719,       153.75,        97.10
N,EQ,PFIZER,PFIZER LTD,      4295.40,      4348.00,      4441.25,      4275.00,      4406.25,                290129267.25,66563,N, ,8101,      5744.00,      4060.00
N,EQ,PFOCUS,PRIME FOCUS LIMITED,        72.45,        73.45,        74.35,        73.00,        73.10,                   646856.70,8801,N, ,138,        98.95,        60.00
N,EQ,PFS,PTC INDIA FIN SERV LTD,        14.15,        14.35,        15.20,        14.10,        14.60,                 11806772.85,816234,N, ,1684,        25.95,        12.25
N,EQ,PGEL,PG ELECTROPLAST LTD,      1001.35,      1012.50,      1030.00,      1006.00,      1019.90,                 16322289.30,16019,N, ,1084,      1110.00,       397.80
N,EQ,PGHL,PROCTER & GAMBLE HEALTH L,      4140.65,      4161.40,      4219.95,      4161.40,      4194.60,                 18231790.75,4348,N, ,1505,      5851.75,      3900.55
N,EQ,PGIL,PEARL GLOBAL IND LIMITED,       455.15,       460.00,       467.20,       445.20,       450.75,                 12187935.60,26801,N, ,1551,       618.00,       284.00
N,IV,PGINVIT,POWERGRID INFRA. INVITS,       139.44,       139.75,       139.75,       139.03,       139.60,                 13572391.98,97281,N, ,653,       141.95,       118.50
N,EQ,PHOENIXLTD,THE PHOENIX MILLS LTD,      1388.65,      1403.00,      1405.20,      1365.00,      1374.95,                278579912.55,201413,N, ,17227,      1465.80,       885.05
N,SM,PIGL,POWER INSTRUMENT (G) LTD,        40.10,        41.90,        41.90,        41.90,        41.90,                    83800.00,2000,N, ,1,        68.40,        37.75
N,EQ,PILANIINVS,PILANI INV & IND COR LTD,      1803.65,      1821.00,      1878.00,      1821.00,      1841.15,                  5047731.50,2727,N, ,873,      2250.00,      1509.00
N,EQ,PILITA,PIL ITALICA LIFESTYLE LTD,         7.95,         7.95,         8.20,         7.95,         8.05,                  1146266.85,141973,N, ,338,        16.00,         6.35
N,EQ,PIONDIST,PIONEER DIST LTD,       164.90,       167.50,       176.90,       167.50,       172.60,                  2390988.20,13815,N, ,274,       209.40,       142.60
N,EQ,PIONEEREMB,PIONEER EMBROIDERIES LTD,        43.55,        43.95,        44.15,        43.25,        43.75,                   218724.95,5003,N, ,125,        78.70,        34.00
